1	111	12,5	13,7	13,9	14,3	14,6	16,1	18,1	20,3	25,2
1	112	12,6	13,7	13,9	14,4	14,7	16,2	18,2	20,4	25,3
1	113	12,6	13,7	14	14,4	14,7	16,2	18,2	20,5	25,5
1	114	12,6	13,7	14	14,4	14,7	16,2	18,3	20,5	25,7
1	115	12,6	13,7	14	14,4	14,7	16,3	18,3	20,6	25,8
1	116	12,6	13,8	14	14,5	14,8	16,3	18,4	20,7	26
1	117	12,6	13,8	14,1	14,5	14,8	16,3	18,4	20,8	26,1
1	118	12,7	13,8	14,1	14,5	14,8	16,4	18,5	20,8	26,3
1	119	12,7	13,8	14,1	14,5	14,8	16,4	18,5	20,9	26,5
1	120	12,7	13,9	14,1	14,6	14,9	16,4	18,6	21	26,6
1	121	12,7	13,9	14,2	14,6	14,9	16,5	18,6	21,1	26,8
1	122	12,7	13,9	14,2	14,6	14,9	16,5	18,7	21,1	27
1	123	12,8	13,9	14,2	14,6	15	16,6	18,7	21,2	27,2
1	124	12,8	14	14,2	14,7	15	16,6	18,8	21,3	27,3
1	125	12,8	14	14,3	14,7	15	16,6	18,8	21,4	27,5
1	126	12,8	14	14,3	14,7	15,1	16,7	18,9	21,5	27,7
1	127	12,8	14	14,3	14,8	15,1	16,7	19	21,6	27,9
1	128	12,9	14,1	14,3	14,8	15,1	16,8	19	21,6	28
1	129	12,9	14,1	14,4	14,8	15,2	16,8	19,1	21,7	28,2
1	130	12,9	14,1	14,4	14,9	15,2	16,8	19,1	21,8	28,4
1	131	12,9	14,2	14,4	14,9	15,2	16,9	19,2	21,9	28,6
1	132	13	14,2	14,5	14,9	15,3	16,9	19,3	22	28,7
1	133	13	14,2	14,5	15	15,3	17	19,3	22,1	28,9
1	134	13	14,3	14,5	15	15,3	17	19,4	22,2	29,1
1	135	13	14,3	14,6	15	15,4	17,1	19,4	22,2	29,3
1	136	13,1	14,3	14,6	15,1	15,4	17,1	19,5	22,3	29,4
1	137	13,1	14,4	14,6	15,1	15,4	17,2	19,6	22,4	29,6
1	138	13,1	14,4	14,7	15,1	15,5	17,2	19,6	22,5	29,8
1	139	13,2	14,4	14,7	15,2	15,5	17,3	19,7	22,6	30
1	140	13,2	14,5	14,7	15,2	15,6	17,3	19,8	22,7	30,1
1	141	13,2	14,5	14,8	15,3	15,6	17,4	19,8	22,8	30,3
1	142	13,2	14,5	14,8	15,3	15,6	17,4	19,9	22,9	30,5
1	143	13,3	14,6	14,9	15,3	15,7	17,5	20	23	30,6
1	144	13,3	14,6	14,9	15,4	15,7	17,5	20,1	23,1	30,8
1	145	13,3	14,6	14,9	15,4	15,8	17,6	20,1	23,1	31
1	146	13,4	14,7	15	15,5	15,8	17,6	20,2	23,2	31,1
1	147	13,4	14,7	15	15,5	15,9	17,7	20,3	23,3	31,3
1	148	13,4	14,8	15,1	15,5	15,9	17,8	20,3	23,4	31,4
1	149	13,5	14,8	15,1	15,6	16	17,8	20,4	23,5	31,6
1	150	13,5	14,8	15,1	15,6	16	17,9	20,5	23,6	31,7
1	151	13,5	14,9	15,2	15,7	16,1	17,9	20,6	23,7	31,9
1	152	13,6	14,9	15,2	15,7	16,1	18	20,6	23,8	32
1	153	13,6	15	15,3	15,8	16,2	18	20,7	23,9	32,2
1	154	13,6	15	15,3	15,8	16,2	18,1	20,8	24	32,3
1	155	13,7	15	15,4	15,9	16,3	18,2	20,9	24,1	32,5
1	156	13,7	15,1	15,4	15,9	16,3	18,2	20,9	24,2	32,6
1	157	13,7	15,1	15,4	16	16,4	18,3	21	24,3	32,7
1	158	13,8	15,2	15,5	16	16,4	18,4	21,1	24,4	32,9
1	159	13,8	15,2	15,5	16,1	16,5	18,4	21,2	24,5	33
1	160	13,9	15,3	15,6	16,1	16,5	18,5	21,3	24,6	33,1
1	161	13,9	15,3	15,6	16,2	16,6	18,6	21,3	24,7	33,2
1	162	13,9	15,4	15,7	16,2	16,6	18,6	21,4	24,8	33,4
1	163	14	15,4	15,7	16,3	16,7	18,7	21,5	24,8	33,5
1	164	14	15,5	15,8	16,3	16,7	18,7	21,6	24,9	33,6
1	165	14	15,5	15,8	16,4	16,8	18,8	21,7	25	33,7
1	166	14,1	15,5	15,9	16,4	16,8	18,9	21,7	25,1	33,8
1	167	14,1	15,6	15,9	16,5	16,9	18,9	21,8	25,2	33,9
1	168	14,2	15,6	16	16,5	16,9	19	21,9	25,3	34
1	169	14,2	15,7	16	16,6	17	19,1	22	25,4	34,1
1	170	14,2	15,7	16,1	16,6	17	19,1	22	25,5	34,2
1	171	14,3	15,8	16,1	16,7	17,1	19,2	22,1	25,6	34,3
1	172	14,3	15,8	16,2	16,7	17,2	19,3	22,2	25,7	34,4
1	173	14,4	15,9	16,2	16,8	17,2	19,3	22,3	25,8	34,5
1	174	14,4	15,9	16,3	16,8	17,3	19,4	22,4	25,8	34,5
1	175	14,4	16	16,3	16,9	17,3	19,5	22,4	25,9	34,6
1	176	14,5	16	16,4	16,9	17,4	19,5	22,5	26	34,7
1	177	14,5	16,1	16,4	17	17,4	19,6	22,6	26,1	34,8
1	178	14,5	16,1	16,5	17	17,5	19,6	22,7	26,2	34,8
1	179	14,6	16,1	16,5	17,1	17,5	19,7	22,7	26,3	34,9
1	180	14,6	16,2	16,5	17,1	17,6	19,8	22,8	26,4	35
1	181	14,6	16,2	16,6	17,2	17,6	19,8	22,9	26,4	35
1	182	14,7	16,3	16,6	17,2	17,7	19,9	23	26,5	35,1
1	183	14,7	16,3	16,7	17,3	17,7	20	23	26,6	35,2
1	184	14,7	16,4	16,7	17,3	17,8	20	23,1	26,7	35,2
1	185	14,8	16,4	16,8	17,4	17,8	20,1	23,2	26,7	35,3
1	186	14,8	16,4	16,8	17,4	17,9	20,1	23,2	26,8	35,3
1	187	14,8	16,5	16,9	17,5	17,9	20,2	23,3	26,9	35,4
1	188	14,9	16,5	16,9	17,5	18	20,3	23,4	27	35,4
1	189	14,9	16,6	17	17,6	18	20,3	23,5	27	35,5
1	190	14,9	16,6	17	17,6	18,1	20,4	23,5	27,1	35,5
1	191	15	16,7	17	17,7	18,1	20,4	23,6	27,2	35,5
1	192	15	16,7	17,1	17,7	18,2	20,5	23,7	27,3	35,6
1	193	15	16,7	17,1	17,8	18,2	20,6	23,7	27,3	35,6
1	194	15,1	16,8	17,2	17,8	18,3	20,6	23,8	27,4	35,7
1	195	15,1	16,8	17,2	17,8	18,3	20,7	23,9	27,5	35,7
1	196	15,1	16,8	17,2	17,9	18,4	20,7	23,9	27,5	35,7
1	197	15,1	16,9	17,3	17,9	18,4	20,8	24	27,6	35,8
1	198	15,2	16,9	17,3	18	18,5	20,8	24	27,7	35,8
1	199	15,2	17	17,4	18	18,5	20,9	24,1	27,7	35,8
1	200	15,2	17	17,4	18,1	18,5	20,9	24,2	27,8	35,8
1	201	15,2	17	17,4	18,1	18,6	21	24,2	27,8	35,9
1	202	15,3	17,1	17,5	18,1	18,6	21	24,3	27,9	35,9
1	203	15,3	17,1	17,5	18,2	18,7	21,1	24,3	28	35,9
1	204	15,3	17,1	17,5	18,2	18,7	21,1	24,4	28	35,9
1	205	15,3	17,2	17,6	18,3	18,7	21,2	24,5	28,1	36
1	206	15,4	17,2	17,6	18,3	18,8	21,2	24,5	28,1	36
1	207	15,4	17,2	17,6	18,3	18,8	21,3	24,6	28,2	36
1	208	15,4	17,3	17,7	18,4	18,9	21,3	24,6	28,2	36
1	209	15,4	17,3	17,7	18,4	18,9	21,4	24,7	28,3	36
1	210	15,5	17,3	17,7	18,4	18,9	21,4	24,7	28,4	36,1
1	211	15,5	17,4	17,8	18,5	19	21,5	24,8	28,4	36,1
1	212	15,5	17,4	17,8	18,5	19	21,5	24,8	28,5	36,1
1	213	15,5	17,4	17,8	18,5	19,1	21,6	24,9	28,5	36,1
1	214	15,5	17,4	17,9	18,6	19,1	21,6	24,9	28,6	36,1
1	215	15,5	17,5	17,9	18,6	19,1	21,7	25	28,6	36,1
1	216	15,6	17,5	17,9	18,6	19,2	21,7	25	28,6	36,1
1	217	15,6	17,5	18	18,7	19,2	21,8	25,1	28,7	36,1
1	218	15,6	17,5	18	18,7	19,2	21,8	25,1	28,7	36,1
1	219	15,6	17,6	18	18,7	19,3	21,8	25,2	28,8	36,1
1	220	15,6	17,6	18	18,8	19,3	21,9	25,2	28,8	36,1
1	221	15,6	17,6	18,1	18,8	19,3	21,9	25,3	28,9	36,1
1	222	15,7	17,6	18,1	18,8	19,4	22	25,3	28,9	36,2
1	223	15,7	17,7	18,1	18,9	19,4	22	25,4	28,9	36,2
1	224	15,7	17,7	18,1	18,9	19,4	22	25,4	29	36,2
1	225	15,7	17,7	18,2	18,9	19,5	22,1	25,5	29	36,1
1	226	15,7	17,7	18,2	18,9	19,5	22,1	25,5	29,1	36,1
1	227	15,7	17,8	18,2	19	19,5	22,2	25,5	29,1	36,1
1	228	15,7	17,8	18,2	19	19,5	22,2	25,6	29,1	36,1
2	61	11,7	12,9	13,1	13,5	13,8	15,2	16,9	18,6	21,6
2	62	11,7	12,9	13,1	13,5	13,8	15,2	16,9	18,6	21,7
2	63	11,7	12,9	13,1	13,5	13,8	15,2	17	18,6	21,7
2	64	11,7	12,9	13,1	13,5	13,8	15,2	17	18,7	21,8
2	65	11,7	12,8	13,1	13,5	13,8	15,2	17	18,7	21,9
2	66	11,7	12,8	13,1	13,5	13,8	15,2	17	18,7	21,9
2	67	11,7	12,8	13,1	13,5	13,8	15,2	17	18,8	22
2	68	11,7	12,8	13,1	13,5	13,8	15,3	17	18,8	22,1
2	69	11,6	12,8	13,1	13,5	13,8	15,3	17	18,8	22,2
2	70	11,6	12,8	13,1	13,5	13,8	15,3	17	18,9	22,3
2	71	11,6	12,8	13,1	13,5	13,8	15,3	17,1	18,9	22,4
2	72	11,6	12,8	13,1	13,5	13,8	15,3	17,1	18,9	22,4
2	73	11,6	12,8	13,1	13,5	13,8	15,3	17,1	19	22,5
2	74	11,6	12,8	13,1	13,5	13,8	15,3	17,1	19	22,6
2	75	11,6	12,8	13,1	13,5	13,8	15,3	17,1	19	22,7
2	76	11,6	12,8	13,1	13,5	13,8	15,3	17,2	19,1	22,8
2	77	11,6	12,8	13,1	13,5	13,8	15,3	17,2	19,1	22,9
2	78	11,6	12,8	13,1	13,5	13,8	15,3	17,2	19,2	23
2	79	11,6	12,8	13,1	13,5	13,8	15,3	17,2	19,2	23,1
2	80	11,7	12,8	13,1	13,5	13,8	15,3	17,3	19,3	23,2
2	81	11,7	12,8	13,1	13,5	13,9	15,4	17,3	19,3	23,3
2	82	11,7	12,9	13,1	13,5	13,9	15,4	17,3	19,3	23,4
2	83	11,7	12,9	13,1	13,6	13,9	15,4	17,3	19,4	23,6
2	84	11,7	12,9	13,1	13,6	13,9	15,4	17,4	19,4	23,7
2	85	11,7	12,9	13,1	13,6	13,9	15,4	17,4	19,5	23,8
2	86	11,7	12,9	13,1	13,6	13,9	15,4	17,4	19,6	23,9
2	87	11,7	12,9	13,2	13,6	13,9	15,5	17,5	19,6	24
2	88	11,7	12,9	13,2	13,6	13,9	15,5	17,5	19,7	24,2
2	89	11,7	12,9	13,2	13,6	13,9	15,5	17,5	19,7	24,3
2	90	11,7	12,9	13,2	13,6	14	15,5	17,6	19,8	24,4
2	91	11,7	12,9	13,2	13,7	14	15,5	17,6	19,8	24,6
2	92	11,7	13	13,2	13,7	14	15,6	17,6	19,9	24,7
2	93	11,8	13	13,2	13,7	14	15,6	17,7	20	24,8
2	94	11,8	13	13,3	13,7	14	15,6	17,7	20	25
2	95	11,8	13	13,3	13,7	14	15,7	17,8	20,1	25,1
2	96	11,8	13	13,3	13,7	14,1	15,7	17,8	20,2	25,3
2	97	11,8	13	13,3	13,8	14,1	15,7	17,9	20,2	25,4
2	98	11,8	13,1	13,3	13,8	14,1	15,7	17,9	20,3	25,6
2	99	11,8	13,1	13,4	13,8	14,1	15,8	18	20,4	25,7
2	100	11,9	13,1	13,4	13,8	14,2	15,8	18	20,4	25,9
2	101	11,9	13,1	13,4	13,9	14,2	15,8	18,1	20,5	26
2	102	11,9	13,1	13,4	13,9	14,2	15,9	18,1	20,6	26,2
2	103	11,9	13,2	13,4	13,9	14,2	15,9	18,2	20,7	26,3
2	104	11,9	13,2	13,5	13,9	14,3	15,9	18,2	20,7	26,5
2	105	12	13,2	13,5	14	14,3	16	18,3	20,8	26,7
2	106	12	13,2	13,5	14	14,3	16	18,3	20,9	26,8
2	107	12	13,3	13,5	14	14,4	16,1	18,4	21	27
2	108	12	13,3	13,6	14	14,4	16,1	18,4	21,1	27,1
2	109	12	13,3	13,6	14,1	14,4	16,1	18,5	21,1	27,3
2	110	12,1	13,3	13,6	14,1	14,4	16,2	18,5	21,2	27,5
2	111	12,1	13,4	13,6	14,1	14,5	16,2	18,6	21,3	27,6
2	112	12,1	13,4	13,7	14,2	14,5	16,3	18,6	21,4	27,8
2	113	12,1	13,4	13,7	14,2	14,5	16,3	18,7	21,5	28
2	114	12,1	13,4	13,7	14,2	14,6	16,3	18,8	21,6	28,1
2	115	12,2	13,5	13,8	14,3	14,6	16,4	18,8	21,6	28,3
2	116	12,2	13,5	13,8	14,3	14,6	16,4	18,9	21,7	28,4
2	117	12,2	13,5	13,8	14,3	14,7	16,5	18,9	21,8	28,6
2	118	12,2	13,6	13,9	14,3	14,7	16,5	19	21,9	28,8
2	119	12,3	13,6	13,9	14,4	14,7	16,6	19,1	22	28,9
2	120	12,3	13,6	13,9	14,4	14,8	16,6	19,1	22,1	29,1
2	121	12,3	13,6	14	14,5	14,8	16,7	19,2	22,2	29,3
2	122	12,3	13,7	14	14,5	14,9	16,7	19,3	22,2	29,4
2	123	12,4	13,7	14	14,5	14,9	16,8	19,3	22,3	29,6
2	124	12,4	13,7	14,1	14,6	14,9	16,8	19,4	22,4	29,7
2	125	12,4	13,8	14,1	14,6	15	16,9	19,5	22,5	29,9
2	126	12,5	13,8	14,1	14,6	15	16,9	19,5	22,6	30,1
2	127	12,5	13,9	14,2	14,7	15,1	17	19,6	22,7	30,2
2	128	12,5	13,9	14,2	14,7	15,1	17	19,7	22,8	30,4
2	129	12,5	13,9	14,2	14,8	15,1	17,1	19,8	22,9	30,5
2	130	12,6	14	14,3	14,8	15,2	17,1	19,8	23	30,7
2	131	12,6	14	14,3	14,9	15,2	17,2	19,9	23,1	30,8
2	132	12,6	14	14,4	14,9	15,3	17,2	20	23,2	31
2	133	12,7	14,1	14,4	14,9	15,3	17,3	20	23,3	31,2
2	134	12,7	14,1	14,4	15	15,4	17,4	20,1	23,4	31,3
2	135	12,7	14,2	14,5	15	15,4	17,4	20,2	23,5	31,5
2	136	12,8	14,2	14,5	15,1	15,5	17,5	20,3	23,6	31,6
2	137	12,8	14,2	14,6	15,1	15,5	17,5	20,4	23,7	31,8
2	138	12,8	14,3	14,6	15,2	15,6	17,6	20,4	23,8	31,9
2	139	12,9	14,3	14,7	15,2	15,6	17,7	20,5	23,9	32,1
2	140	12,9	14,4	14,7	15,3	15,7	17,7	20,6	24	32,2
2	141	12,9	14,4	14,8	15,3	15,7	17,8	20,7	24,1	32,4
2	142	13	14,5	14,8	15,4	15,8	17,9	20,8	24,2	32,5
2	143	13	14,5	14,9	15,4	15,8	17,9	20,8	24,3	32,6
2	144	13,1	14,6	14,9	15,5	15,9	18	20,9	24,4	32,8
2	145	13,1	14,6	15	15,5	15,9	18,1	21	24,5	32,9
2	146	13,1	14,6	15	15,6	16	18,1	21,1	24,6	33,1
2	147	13,2	14,7	15	15,6	16,1	18,2	21,2	24,7	33,2
2	148	13,2	14,7	15,1	15,7	16,1	18,3	21,3	24,8	33,3
2	149	13,2	14,8	15,1	15,7	16,2	18,3	21,3	24,9	33,5
2	150	13,3	14,8	15,2	15,8	16,2	18,4	21,4	25	33,6
2	151	13,3	14,9	15,2	15,8	16,3	18,5	21,5	25,1	33,7
2	152	13,4	14,9	15,3	15,9	16,3	18,5	21,6	25,2	33,9
2	153	13,4	15	15,3	15,9	16,4	18,6	21,7	25,3	34
2	154	13,4	15	15,4	16	16,4	18,7	21,8	25,4	34,1
2	155	13,5	15,1	15,4	16	16,5	18,7	21,8	25,5	34,2
2	156	13,5	15,1	15,5	16,1	16,5	18,8	21,9	25,6	34,3
2	157	13,5	15,2	15,5	16,1	16,6	18,9	22	25,7	34,4
2	158	13,6	15,2	15,6	16,2	16,7	18,9	22,1	25,8	34,6
2	159	13,6	15,3	15,6	16,3	16,7	19	22,2	25,9	34,7
2	160	13,6	15,3	15,7	16,3	16,8	19,1	22,3	26	34,8
2	161	13,7	15,3	15,7	16,4	16,8	19,1	22,3	26	34,9
2	162	13,7	15,4	15,8	16,4	16,9	19,2	22,4	26,1	35
2	163	13,7	15,4	15,8	16,5	16,9	19,3	22,5	26,2	35,1
2	164	13,8	15,5	15,9	16,5	17	19,3	22,6	26,3	35,2
2	165	13,8	15,5	15,9	16,5	17	19,4	22,6	26,4	35,3
2	166	13,8	15,6	15,9	16,6	17,1	19,4	22,7	26,5	35,4
2	167	13,9	15,6	16	16,6	17,1	19,5	22,8	26,6	35,5
2	168	13,9	15,6	16	16,7	17,2	19,6	22,9	26,7	35,5
2	169	13,9	15,7	16,1	16,7	17,2	19,6	22,9	26,8	35,6
2	170	14	15,7	16,1	16,8	17,3	19,7	23	26,8	35,7
2	171	14	15,8	16,2	16,8	17,3	19,7	23,1	26,9	35,8
2	172	14	15,8	16,2	16,9	17,4	19,8	23,2	27	35,9
2	173	14,1	15,8	16,2	16,9	17,4	19,9	23,2	27,1	36
2	174	14,1	15,9	16,3	17	17,4	19,9	23,3	27,1	36
2	175	14,1	15,9	16,3	17	17,5	20	23,4	27,2	36,1
2	176	14,1	15,9	16,4	17	17,5	20	23,4	27,3	36,2
2	177	14,2	16	16,4	17,1	17,6	20,1	23,5	27,4	36,2
2	178	14,2	16	16,4	17,1	17,6	20,1	23,5	27,4	36,3
2	179	14,2	16	16,5	17,1	17,6	20,2	23,6	27,5	36,3
2	180	14,2	16,1	16,5	17,2	17,7	20,2	23,7	27,6	36,4
2	181	14,3	16,1	16,5	17,2	17,7	20,3	23,7	27,6	36,5
2	182	14,3	16,1	16,6	17,3	17,8	20,3	23,8	27,7	36,5
2	183	14,3	16,2	16,6	17,3	17,8	20,3	23,8	27,7	36,6
2	184	14,3	16,2	16,6	17,3	17,8	20,4	23,9	27,8	36,6
2	185	14,3	16,2	16,6	17,4	17,9	20,4	23,9	27,9	36,7
2	186	14,4	16,2	16,7	17,4	17,9	20,5	24	27,9	36,7
2	187	14,4	16,3	16,7	17,4	17,9	20,5	24	28	36,7
2	188	14,4	16,3	16,7	17,4	18	20,6	24,1	28	36,8
2	189	14,4	16,3	16,8	17,5	18	20,6	24,1	28,1	36,8
2	190	14,4	16,3	16,8	17,5	18	20,6	24,2	28,1	36,8
2	191	14,4	16,4	16,8	17,5	18	20,7	24,2	28,2	36,9
2	192	14,5	16,4	16,8	17,5	18,1	20,7	24,2	28,2	36,9
2	193	14,5	16,4	16,8	17,6	18,1	20,7	24,3	28,2	36,9
2	194	14,5	16,4	16,9	17,6	18,1	20,8	24,3	28,3	36,9
2	195	14,5	16,4	16,9	17,6	18,1	20,8	24,4	28,3	37
2	196	14,5	16,5	16,9	17,6	18,2	20,8	24,4	28,4	37
2	197	14,5	16,5	16,9	17,7	18,2	20,9	24,4	28,4	37
2	198	14,5	16,5	16,9	17,7	18,2	20,9	24,5	28,4	37
2	199	14,5	16,5	17	17,7	18,2	20,9	24,5	28,5	37
2	200	14,5	16,5	17	17,7	18,3	20,9	24,5	28,5	37
2	201	14,5	16,5	17	17,7	18,3	21	24,6	28,5	37,1
2	202	14,6	16,6	17	17,8	18,3	21	24,6	28,6	37,1
2	203	14,6	16,6	17	17,8	18,3	21	24,6	28,6	37,1
2	204	14,6	16,6	17	17,8	18,3	21	24,7	28,6	37,1
2	205	14,6	16,6	17	17,8	18,3	21,1	24,7	28,6	37,1
2	206	14,6	16,6	17,1	17,8	18,4	21,1	24,7	28,7	37,1
2	207	14,6	16,6	17,1	17,8	18,4	21,1	24,7	28,7	37,1
2	208	14,6	16,6	17,1	17,8	18,4	21,1	24,8	28,7	37,1
2	209	14,6	16,6	17,1	17,8	18,4	21,1	24,8	28,7	37,1
2	210	14,6	16,6	17,1	17,9	18,4	21,2	24,8	28,8	37,1
2	211	14,6	16,6	17,1	17,9	18,4	21,2	24,8	28,8	37,1
2	212	14,6	16,7	17,1	17,9	18,4	21,2	24,8	28,8	37,1
2	213	14,6	16,7	17,1	17,9	18,5	21,2	24,9	28,8	37,1
2	214	14,6	16,7	17,1	17,9	18,5	21,2	24,9	28,8	37
2	215	14,6	16,7	17,1	17,9	18,5	21,2	24,9	28,9	37
2	216	14,6	16,7	17,1	17,9	18,5	21,3	24,9	28,9	37
2	217	14,6	16,7	17,2	17,9	18,5	21,3	24,9	28,9	37
2	218	14,6	16,7	17,2	17,9	18,5	21,3	25	28,9	37
2	219	14,6	16,7	17,2	18	18,5	21,3	25	28,9	37
2	220	14,6	16,7	17,2	18	18,5	21,3	25	28,9	37
2	221	14,6	16,7	17,2	18	18,5	21,3	25	28,9	37
2	222	14,6	16,7	17,2	18	18,5	21,3	25	29	37
2	223	14,6	16,7	17,2	18	18,6	21,4	25	29	37
2	224	14,6	16,7	17,2	18	18,6	21,4	25,1	29	36,9
2	225	14,6	16,7	17,2	18	18,6	21,4	25,1	29	36,9
2	226	14,6	16,7	17,2	18	18,6	21,4	25,1	29	36,9
2	227	14,6	16,7	17,2	18	18,6	21,4	25,1	29	36,9
2	228	14,6	16,7	17,2	18	18,6	21,4	25,1	29	36,9
